album,song_title,lyric
Speak Now (Deluxe),If This Was a Movie ,"If you're out there, if you're somewhere, if you're moving on"
Speak Now (Deluxe),If This Was a Movie ,I've been waiting for you every day since you've been gone
Speak Now (Deluxe),If This Was a Movie ,I just want it back the way it was before
Speak Now (Deluxe),If This Was a Movie ,And I just want to see you back at my front door
Speak Now (Deluxe),If This Was a Movie ,[Chorus - Variation]
Speak Now (Deluxe),If This Was a Movie ,"And I say, ""Come back, come back, come back to me like"
Speak Now (Deluxe),If This Was a Movie ,You would before you said it's not that easy
Speak Now (Deluxe),If This Was a Movie ,"Before the fight, before I locked you out"""
Speak Now (Deluxe),If This Was a Movie ,But I take it all back now
Speak Now (Deluxe),If This Was a Movie ,[Chorus]
Speak Now (Deluxe),If This Was a Movie ,"Come back, come back, come back to me like"
Speak Now (Deluxe),If This Was a Movie ,"You would, you would if this was a movie"
Speak Now (Deluxe),If This Was a Movie ,Stand in the rain outside till I came out
Speak Now (Deluxe),If This Was a Movie ,"Come back, come back, come back to me like"
Speak Now (Deluxe),If This Was a Movie ,"You could, you could if you just said you're sorry"
Speak Now (Deluxe),If This Was a Movie ,I know that we could work it out somehow
Speak Now (Deluxe),If This Was a Movie ,But if this was a movie you'd be here by now
Speak Now (Deluxe),If This Was a Movie ,[Outro]
Speak Now (Deluxe),If This Was a Movie ,You'd be here by now
Speak Now (Deluxe),If This Was a Movie ,It's not the kind of ending you want to see now
Speak Now (Deluxe),If This Was a Movie ,"Baby, what about the ending?"
Speak Now (Deluxe),If This Was a Movie ,"Oh, I thought you'd be here by now"
Speak Now (Deluxe),If This Was a Movie ,Thought you'd be here by now
Fearless,You're Not Sorry ,[Verse 1]
Fearless,You're Not Sorry ,All this time I was wasting hoping you would come around
Fearless,You're Not Sorry ,I've been giving out chances every time and all you do is let me down
Fearless,You're Not Sorry ,"And it's taken me this long, baby, but I've figured you out"
Fearless,You're Not Sorry ,"And you're thinking we'll be fine again, but not this time around"
Fearless,You're Not Sorry ,[Chorus]
Fearless,You're Not Sorry ,You don't have to call anymore
Fearless,You're Not Sorry ,I won't pick up the phone
Fearless,You're Not Sorry ,This is the last straw
Fearless,You're Not Sorry ,Don't wanna hurt anymore
Fearless,You're Not Sorry ,And you can tell me that you're sorry
Fearless,You're Not Sorry ,But I don't believe you baby like I did before
Fearless,You're Not Sorry ,You're not sorry (No no no no)
Fearless,You're Not Sorry ,[Verse 2]
Fearless,You're Not Sorry ,"You're looking so innocent, I might believe you if I didn't know"
Fearless,You're Not Sorry ,Could've loved you all my life if you hadn't left me waiting in the cold
Fearless,You're Not Sorry ,And you've got your share of secrets
Fearless,You're Not Sorry ,And I'm tired of being last to know
Fearless,You're Not Sorry ,And now you're asking me to listen 'cause it's worked each time before
Fearless,You're Not Sorry ,[Chorus]
Fearless,You're Not Sorry ,But you don't have to call anymore
Fearless,You're Not Sorry ,I won't pick up the phone
Fearless,You're Not Sorry ,This is the last straw
Fearless,You're Not Sorry ,Don't wanna hurt anymore
Fearless,You're Not Sorry ,And you can tell me that you're sorry
Fearless,You're Not Sorry ,But I don't believe you baby like I did before
Fearless,You're Not Sorry ,You're not sorry (No no no no)
Fearless,You're Not Sorry ,You're not sorry (No no no no)
Fearless,You're Not Sorry ,[Bridge]
Fearless,You're Not Sorry ,"You had me crawling for you, honey and it never would have gone away, no"
Fearless,You're Not Sorry ,"You used to shine so bright, but I watched all of it fade"
Fearless,You're Not Sorry ,[Chorus]
Fearless,You're Not Sorry ,So you don't have to call anymore
Fearless,You're Not Sorry ,I won't pick up the phone
Fearless,You're Not Sorry ,This is the last straw
Fearless,You're Not Sorry ,There's nothing left to beg for
Fearless,You're Not Sorry ,And you can tell me that you're sorry
Fearless,You're Not Sorry ,But I don't believe you baby like I did before
Fearless,You're Not Sorry ,You're not sorry (No no no no)
Fearless,You're Not Sorry ,You're not sorry (No no no no)
Fearless,You're Not Sorry ,"(No, no, no...)"
Stripped: Raw & Real,Untouchable ,[Verse 1]
Stripped: Raw & Real,Untouchable ,Untouchable like a distant diamond sky
Stripped: Raw & Real,Untouchable ,I'm reaching out and I just can't tell you why
Stripped: Raw & Real,Untouchable ,"I'm caught up in you, I'm caught up in you"
Stripped: Raw & Real,Untouchable ,[Pre-Chorus]
Stripped: Raw & Real,Untouchable ,"Untouchable, burning brighter than the sun"
Stripped: Raw & Real,Untouchable ,"And when you're close, I feel like coming undone"
Stripped: Raw & Real,Untouchable ,[Chorus]
Stripped: Raw & Real,Untouchable ,In the middle of the night when I'm in this dream
Stripped: Raw & Real,Untouchable ,It's like a million little stars spelling out your name
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, say that we'll be together"
Stripped: Raw & Real,Untouchable ,"Come on, come on, little taste of heaven"
Stripped: Raw & Real,Untouchable ,[Verse 2]
Stripped: Raw & Real,Untouchable ,It's half full and I won't wait here all day
Stripped: Raw & Real,Untouchable ,I know you're saying that you'd be here anyway
Stripped: Raw & Real,Untouchable ,[Pre-Chorus]
Stripped: Raw & Real,Untouchable ,"But you're untouchable, burning brighter than the sun"
Stripped: Raw & Real,Untouchable ,"Now that you're close, I feel like coming undone"
Stripped: Raw & Real,Untouchable ,[Chorus]
Stripped: Raw & Real,Untouchable ,In the middle of the night when I'm in this dream
Stripped: Raw & Real,Untouchable ,It's like a million little stars spelling out your name
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, say that we'll be together"
Stripped: Raw & Real,Untouchable ,"Come on, come on, oh"
Stripped: Raw & Real,Untouchable ,In the middle of the night waking from this dream
Stripped: Raw & Real,Untouchable ,"I want to feel you by my side, standing next to me"
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, say that we'll be together"
Stripped: Raw & Real,Untouchable ,"Come on, come on, little taste of heaven"
Stripped: Raw & Real,Untouchable ,[Bridge]
Stripped: Raw & Real,Untouchable ,I'm caught up in you
Stripped: Raw & Real,Untouchable ,"Oh, oh, oh"
Stripped: Raw & Real,Untouchable ,[Pre-Chorus]
Stripped: Raw & Real,Untouchable ,"But you're untouchable, burning brighter than the sun"
Stripped: Raw & Real,Untouchable ,"Now that you're close, I feel like coming undone"
Stripped: Raw & Real,Untouchable ,[Chorus]
Stripped: Raw & Real,Untouchable ,In the middle of the night when I'm in this dream
Stripped: Raw & Real,Untouchable ,It's like a million little stars spelling out your name
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, say that we'll be together"
Stripped: Raw & Real,Untouchable ,"Come on, come on, oh"
Stripped: Raw & Real,Untouchable ,In the middle of the night when I'm in this dream
Stripped: Raw & Real,Untouchable ,It's like a million little stars spelling out your name
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, say that we'll be together"
Stripped: Raw & Real,Untouchable ,"Come on, come on, oh"
Stripped: Raw & Real,Untouchable ,In the middle of the night waking from this dream
Stripped: Raw & Real,Untouchable ,"I want to feel you by my side, standing next to me"
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, say that we'll be together"
Stripped: Raw & Real,Untouchable ,"Come on, come on, little taste of heaven"
Stripped: Raw & Real,Untouchable ,And in the middle of the night when I'm in this dream
Stripped: Raw & Real,Untouchable ,It's like a million little stars spelling out your name
Stripped: Raw & Real,Untouchable ,"You got to come on, come on, come on, come on"
Stripped: Raw & Real,Untouchable ,"Come on, come on, oh, oh, oh"
Stripped: Raw & Real,Untouchable ,[Outro]
Stripped: Raw & Real,Untouchable ,Like a million little stars spelling out your name
Stripped: Raw & Real,Untouchable ,"They're spelling out your name, oh"
1989 (Deluxe),I Know Places (Voice Memo) ,"So over the years, a lot of people have asked me to sort of describe my song writing process from beginning to end. How long does it take, where do you write, what are the circumstances, do you start with music, do you start with lyrics, and my answer is always that it happens differently every time, and that's why I'm still so in love with song writing. So what I've done here is shown you three different examples of the beginning stages of these songs and how they each started, different ways. So I'll explain them to you and maybe that will help you understand kind of how I put songs together"
1989 (Deluxe),I Know Places (Voice Memo) ,"I sent this voice memo to Ryan Tedder because I'd always wanted to work with him, and finally we scheduled some studio time. So I always wanna be prepared. I wanted to send him the idea that I was working on before we went into the studio just in case he wrote back and said ""I can't stand that, I wanna work on something else, think of something else"". So I just sat down with the piano, put my phone on top of the piano and just kind of explained to him where I wanted to go with the song, how I saw the melody sitting in and we ended up recording the song the next day and it ended up being on the record called ""I Know Places"". So this was the voice memo I sent to him the night before we ended up finishing the song"
1989 (Deluxe),I Know Places (Voice Memo) ,"Okay so this is kind of this rough idea thing:	2	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Uh-uh-uh-oh, oh-oh-oh-i	3	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Oh-oh-oh, oh-oh-oh-i	4	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Oh-oh-oh-oh, oh-oh-oh-i-i-i	5	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Na na na na waiting at the back door	6	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	They're around and the vultures come around	7	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	And you know that they won't, they won't us	8	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Say what they want 'bout, say what they want 'bout us	9	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	And you come and sing and listen	10	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	I would not think about it but I'm not done	11	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Every know that a thing or two about it, thing or two about it, I	12	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Cause they got the cages, they got the boxes	13	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	And guns	14	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	They are the hunters we are the foxes	15	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	And we run	16	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Baby, I know some places we won't be found	17	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	And they'll be chasing their tails trying to track us down	18	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Cause I, I know places we can hide	19	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	I know places, I know places	20	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Uh-uh-uh-i, uh-uh-uh-i, oh-oh-i, uh-uh-uh-i, no places	21	2014-10-27
139	1989 (Deluxe)	I Know Places (Voice Memo) 	Or whatever. I don't know, but that's basically just like a dark, really dark lyric, like, bridge thing and it's about, like, everybody's, like, trying to get into and ruin a love or whatever, and it's like you just, whatever, you know, and the chorus would just go to that major and just be like ooh chorus. So I hope you like it, it wouldn't be a piano thing. It would be, like, [*vocalizing*]. Like, very, like, beat. Now I'm just making weird sounds. Hope you like it!	22	2014-10-27
140	Red	Girl at Home 	[Intro]	0	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	1	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that, ah-ah	2	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	3	2012-10-22
140	Red	Girl at Home 	And everybody knows that	4	2012-10-22
140	Red	Girl at Home 	[Verse 1]	5	2012-10-22
140	Red	Girl at Home 	I don't even know her	6	2012-10-22
140	Red	Girl at Home 	But I feel a responsibility to do what's upstanding and right	7	2012-10-22
140	Red	Girl at Home 	It's kinda like a code, yeah	8	2012-10-22
140	Red	Girl at Home 	And you've been getting closer and closer	9	2012-10-22
140	Red	Girl at Home 	And crossing so many lines	10	2012-10-22
140	Red	Girl at Home 	[Pre-Chorus]	11	2012-10-22
140	Red	Girl at Home 	And it would be a fine proposition	12	2012-10-22
140	Red	Girl at Home 	If I was a stupid girl	13	2012-10-22
140	Red	Girl at Home 	But honey, I am no one's exception	14	2012-10-22
140	Red	Girl at Home 	This, I have previously learned	15	2012-10-22
140	Red	Girl at Home 	[Chorus]	16	2012-10-22
140	Red	Girl at Home 	So don't look at me, you got a girl at home	17	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that, ah-ah	18	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	19	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	20	2012-10-22
140	Red	Girl at Home 	I see you turn off your phone	21	2012-10-22
140	Red	Girl at Home 	And now you've got me alone, and I say	22	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	23	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	24	2012-10-22
140	Red	Girl at Home 	[Verse 2]	25	2012-10-22
140	Red	Girl at Home 	I just want to make sure	26	2012-10-22
140	Red	Girl at Home 	You understand perfectly	27	2012-10-22
140	Red	Girl at Home 	You're the kind of man who makes me sad	28	2012-10-22
140	Red	Girl at Home 	While she waits up, you chase down the newest thing	29	2012-10-22
140	Red	Girl at Home 	And take for granted what you have	30	2012-10-22
140	Red	Girl at Home 	[Pre-Chorus]	31	2012-10-22
140	Red	Girl at Home 	And it would be a fine proposition	32	2012-10-22
140	Red	Girl at Home 	If I was a stupid girl	33	2012-10-22
140	Red	Girl at Home 	And, yeah, I might go with it	34	2012-10-22
140	Red	Girl at Home 	If I hadn't once been just like her	35	2012-10-22
140	Red	Girl at Home 	[Chorus]	36	2012-10-22
140	Red	Girl at Home 	So don't look at me, you got a girl at home	37	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that, ah-ah	38	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	39	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	40	2012-10-22
140	Red	Girl at Home 	I see you turn off your phone	41	2012-10-22
140	Red	Girl at Home 	And now you've got me alone, and I say	42	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	43	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	44	2012-10-22
140	Red	Girl at Home 	Oh-oh-oh, oh-oh-oh	45	2012-10-22
140	Red	Girl at Home 	Oh-oh-oh, oh-oh-oh	46	2012-10-22
140	Red	Girl at Home 	[Bridge]	47	2012-10-22
140	Red	Girl at Home 	Call a cab, lose my number	48	2012-10-22
140	Red	Girl at Home 	You're about to lose your girl	49	2012-10-22
140	Red	Girl at Home 	Call a cab, lose my number	50	2012-10-22
140	Red	Girl at Home 	Let's consider this lesson learned	51	2012-10-22
140	Red	Girl at Home 	[Chorus]	52	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	53	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that, ah-ah	54	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	55	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	56	2012-10-22
140	Red	Girl at Home 	Want to see you pick up your phone	57	2012-10-22
140	Red	Girl at Home 	And tell her you're coming home	58	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	59	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	60	2012-10-22
140	Red	Girl at Home 	[Outro]	61	2012-10-22
140	Red	Girl at Home 	Don't look at me, you got a girl at home	62	2012-10-22
140	Red	Girl at Home 	And everybody knows that, everybody knows that	63	2012-10-22
140	Red	Girl at Home 	It would be a fine proposition	64	2012-10-22
140	Red	Girl at Home 	If I hadn't once been just like her	65	2012-10-22
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Verse 1]	0	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I'm so glad you made time to see me	1	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	How's life, tell me, how's your family	2	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I haven't seen them in a while	3	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	You've been good, busier than ever	4	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	We small talk, work and the weather	5	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Your guard is up and I know why	6	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Pre-Chorus]	7	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	'Cause the last time you saw me	8	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Is still burned in the back of your mind	9	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	You gave me roses and I left them there to die	10	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Chorus]	11	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	So this is me swallowing my pride	12	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Standing in front of you, saying I'm sorry for that night	13	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	And I'd go back to December all the time	14	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	It turns out freedom ain’t nothing but missing you	15	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Wishing I'd realized what I had when you were mine	16	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I'd go back to December, turn around and make it alright	17	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I go back to December all the time	18	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Verse 2]	19	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	These days I haven't been sleeping	20	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Staying up playing back myself leaving	21	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	When your birthday passed and I didn't call	22	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	And I think about summer, all the beautiful times	23	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I watched you laughing from the passenger side and	24	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Realized I loved you in the fall	25	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Pre-Chorus]	26	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	And then the cold came, the dark days when fear crept into my mind	27	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	You gave me all your love and all I gave you was goodbye	28	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Chorus]	29	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	So this is me swallowing my pride	30	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Standing in front of you, saying I'm sorry for that night	31	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	And I'd go back to December all the time	32	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	It turns out freedom ain’t nothing but missing you	33	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Wishing I'd realized what I had when you were mine	34	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I'd go back to December, turn around and change my own mind	35	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I go back to December all the time	36	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	[Bridge]	37	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I miss your tan skin, your sweet smile, so good to me, so right	38	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	And how you held me in your arms that September night	39	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	The first time you ever saw me cry	40	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Maybe this is wishful thinking	41	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	Probably mindless dreaming	42	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	But if we loved again I swear I'd love you right	43	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	I'd go back in time and change it, but I can't	44	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	So if the chain is on your door, I understand...	45	2011-11-21
142	Speak Now: World Tour Live (Deluxe)	Back to December / Apologize / You’re Not Sorry (Live/2011) 	And then he said, It's too late to apologize"""
